gene_id,velocity_gamma,velocity_r2,velocity_genes,means,dispersions,dispersions_norm,highly_variable,fit_alpha,fit_beta,fit_gamma,fit_t_,fit_scaling,fit_std_u,fit_std_s,fit_likelihood,fit_u0,fit_s0,fit_pval_steady,fit_steady_u,fit_steady_s,fit_variance,fit_alignment_scaling,fit_diff_kinetics,fit_pval_kinetics
AT5G62380,0.06401855,0.3296295404434204,True,0.003051412044230603,0.17957448397683362,1.9416026260306938,True,0.9521568275926392,22.910515188439216,1.3607240157232483,0.9619571753502812,0.08178755057354768,0.010763815604150295,0.15865956246852875,3.2621207196753264e-21,0.0,0.0,0.4036180633528935,0.03374735118356307,0.4565378054253886,1.1569926357759581,0.6433764671466004,Xylem,3.7281130030787254e-11
AT2G14620,0.017503506,0.14452630281448364,True,0.002937505142499682,0.25740103812849485,2.318096515635012,True,30.638339352877804,1297.9895964206717,73.65690054872636,0.02590080767777553,0.02993145100772381,0.005492819007486105,0.08258097618818283,1.397427533286045e-16,0.0,0.0,0.31730471622567874,0.02102192819054222,0.18472258431901192,1.4632482058366416,0.011582799302111922,,
AT2G47630,0.013962079,0.22982525825500488,True,0.04813203752393659,0.3618940974526948,2.8235923424829887,True,1.024726252642978,26.963214443070232,0.3663408270765444,3.38421327814808,0.021198226273991178,0.0073697371408343315,0.6023178100585938,6.661811020056044e-128,0.0,0.0,0.4365962128339441,0.022974426668607103,1.2157424330181472,0.38531354245017446,2.598096419053124,,
AT2G02130,0.01817012,0.7811714261770248,True,0.5404729135361592,0.9150677458730901,3.17824326535011,True,5.696778802493327,76.15959634662205,1.4620272536420735,9.132603060993592,0.008938409294933081,0.02197784185409546,1.290874719619751,0.4889946922200592,0.0,0.0,0.47192859700718964,0.0535479993456558,2.5574582980480045,0.2112254943015802,0.7344887249633824,,
AT5G09735,0.0,0.0,False,0.02923383675435028,0.2990098382915786,2.5193833281622737,True,,,,,,,,,,,,,,,,,
AT3G45930,0.0,0.0,False,0.1116883872023597,0.32575780584537484,1.5058226852081353,True,,,,,,,,,,,,,,,,,
AT2G36710,0.18159708,0.48024219274520874,True,0.0006976327439261686,0.20173400644683154,2.048801574994127,True,0.4280478855976034,12.189302344848459,2.0309288607810494,0.7126912517206281,0.3222242631018162,0.012569277547299862,0.06046217679977417,6.147585935718819e-19,0.0,0.0,0.06436992396927631,0.036964614689876725,0.15049836521261722,1.1582248349591044,0.4143658049743201,,
AT4G34580,0.08710762,0.889737993478775,True,0.09239168403527928,0.4474309563091347,1.9606014088223849,True,1.37645520871851,9.04031714331553,0.6409905731811121,10.113105812129739,0.031625356022268535,0.047907713800668716,0.7157672643661499,0.30081473022924626,0.0,0.0,0.47672921519590256,0.11779644325213826,1.8523846135458681,0.23032824165651805,1.5739590326969477,,
AT5G24110,0.023261571,0.10785776376724243,True,0.024041622223855027,0.1357193407355244,1.7294488998628934,True,0.2463536331358015,9.88039479429741,0.33019662545803397,3.914343391812216,0.06619337853044271,0.005579608026891947,0.13065344095230103,8.922839314782065e-40,0.0,0.0,0.41373798975791465,0.01647324955752382,0.435522972100318,1.1779490500213003,2.0699012331298583,Cortex,0.0019107041082980533
AT3G28550,0.030089978,0.5957784354686737,True,0.42422510589379014,0.7006467282362444,2.3900170729884307,True,2.9214325505787815,29.89052754612569,0.9458407852264675,13.490957417491554,0.034544397806748756,0.02322038821876049,1.1645686626434326,0.6102476923264976,0.0,0.0,0.47604644953494285,0.06432959956380235,3.1377449549477676,0.1384642117801291,1.5979851453405367,,
AT2G34540,0.034090545,0.09976029396057129,True,0.0006492963406554538,0.2908965352959771,2.4801343978241803,True,1.3468207604653224,70.22868760278745,4.451019103854483,0.4171744153253468,0.030424892809242016,0.00396998506039381,0.06165405362844467,9.638001947994923e-33,0.0,0.0,0.41602144353138387,0.012706735460666545,0.2961531617068525,0.6201629134469622,0.18954459894601797,Columella,1.3447235362743316e-12
AT2G21610,0.15574256,0.9292620494961739,True,0.14320079980890094,0.5546109791823888,2.128290962457151,True,1.755391999968823,6.323334996534554,0.8022062470327332,6.289334726826446,0.062028105519711975,0.09123334288597107,0.6949713230133057,0.5324096261952117,0.0,0.0,0.4704579298956605,0.2196404017486246,1.8637336415624053,0.2090145858969904,1.1473021471436435,,
AT1G13920,0.15052654,0.1275995373725891,True,0.0019532825809401373,-0.030246813077522795,0.9265707116550842,True,0.05576032911231924,2.5023506010990095,0.3278897303854335,5.377748210380614,0.29007673263549805,0.0076338863000273705,0.03223805874586105,3.4921188559938763e-10,0.0,0.0,0.24611910136290355,0.030288713308516235,0.10140149132348597,1.3030261276395079,1.6876214459376893,,
AT2G15310,0.0156885,0.4574050307273865,True,0.03838615039292616,0.4624845375210886,3.3102088508351226,True,2.4016133437300358,60.83054211734087,0.8681732170646289,2.1344659983218155,0.009699867790978813,0.009740672074258327,0.5015454292297363,2.2521658941058284e-11,0.0,0.0,0.45497828365041926,0.03017623811012897,1.3053996158394447,0.7283340119242799,0.7781849924573458,,
AT1G43020,0.032306187,0.6336452662944794,True,0.026926416086390303,0.40873143908165055,3.05017275736617,True,2.3189328568372884,33.94784535318841,1.1399845496915741,1.8113812884767095,0.0412725649215281,0.014788643456995487,0.5368776321411133,6.759103819141448e-89,0.0,0.0,0.4497612358096931,0.04464429396350849,1.1609237645592154,0.45792221815838646,0.9831458108986303,,
AT4G26260,0.123123705,0.26671749353408813,True,0.007276294713009134,0.24993734273790044,2.2819901283092827,True,0.08821611386899984,3.004152385825464,0.33796230916529035,4.469572462613682,0.2308350948989391,0.008261770009994507,0.04746256023645401,4.4808403990351034e-52,0.0,0.0,0.29576366505878093,0.02868904358404344,0.15632397046409036,1.5847741814018301,1.7580826349990122,Columella,0.0010820013508978132
AT1G52070,0.025487667,0.9002849832177162,True,0.6483762690347494,1.218680027746787,3.5890574594142075,True,10.491726453166402,78.73217002044346,2.0852260057754655,9.506243128991747,0.010030104392208158,0.041127778589725494,1.9374549388885498,0.8528027727785116,0.0,0.0,0.481198911779413,0.10368423972186638,5.105176581174199,0.30288658768911725,0.5698425030437291,,
AT2G15830,0.0,0.0,False,0.2948350348136484,0.41467722500824733,1.290565157350487,True,,,,,,,,,,,,,,,,,
AT5G20230,0.002588084,0.2370700240135193,False,0.5515682187909037,0.9152717990231287,3.17906577660432,True,,,,,,,,,,,,,,,,,
AT3G51230,0.0038579507,0.04298508167266846,False,0.0029983709914411325,0.3313892565302979,2.6760220647567836,True,,,,,,,,,,,,,,,,,
AT5G09530,0.0,0.0,False,0.0015894046366954186,0.17977740843630627,1.9425842937901814,True,,,,,,,,,,,,,,,,,
AT1G14160,0.108578324,0.4653928279876709,True,0.000924927579031496,0.32437208654229926,2.642075789586384,True,0.6508109607510406,21.908521317683956,1.6597261034222701,1.7558041286957446,0.17264124222099783,0.00900090392678976,0.09032642096281052,2.3704530804452058e-11,0.0,0.0,0.33657707927618247,0.030617721360616548,0.2487141877284338,2.9620295501361262,0.45805288675625505,,
AT2G36800,0.0,0.0,False,0.047285611431869136,0.3930966624929737,2.974537931757746,True,,,,,,,,,,,,,,,,,
AT1G56250,0.06301545,0.12578904628753662,True,0.0030644213566312444,0.227531757191713,2.1736008241303013,True,0.11073160297261675,7.9529082019484845,0.7316200607238048,2.658267226576595,0.1355378611634175,0.005056389607489109,0.03373093530535698,1.2707007968780488e-19,0.0,0.0,0.06619467472696368,0.017431020388596077,0.09881812147796154,1.6484830647876527,0.7988635308045519,,
AT1G68810,0.0017658875,0.14631718397140503,False,0.054325841002593266,0.5378013908024133,3.674561806632002,True,,,,,,,,,,,,,,,,,
AT1G54950,0.42540935,0.509257435798645,True,0.00123012247091898,0.09638862074238222,1.5391825323927315,True,0.09086891863580458,2.041919329022214,0.5029417204979231,4.559991044318368,0.43515765041112897,0.01542220450937748,0.03845294192433357,9.995565030827501e-42,0.0,0.0,0.2945538160491954,0.05227775875307166,0.1285997839114661,1.3536300059039348,1.4245947004590587,Atrichoblast,0.0030652387496836334
AT1G11925,0.0,0.0,False,0.00022474672902051855,0.49924381275950386,3.488035592162732,True,,,,,,,,,,,,,,,,,
AT5G14360,0.02939693,0.43160998821258545,True,0.3524048626883613,0.3179374935445338,1.0889548189349432,True,0.9628946032923333,16.41506128261476,0.5030394852569327,10.410466569630822,0.04507479700259864,0.016986068338155746,0.5341732501983643,0.2128237307502135,0.0,0.0,0.47816509094282583,0.05254283482164579,1.5739985367058424,0.9379867181559494,1.6421014704198371,Atrichoblast,4.8180654531336475e-05
AT3G06490,0.09603804,0.36362212896347046,True,0.05008193593033973,0.24130060836702613,2.2402090453329864,True,0.246774483648996,3.1797013985091414,0.2629529508758839,5.627830242315984,0.16422178281471128,0.018922174349427223,0.17542746663093567,0.13897192296794342,0.0,0.0,0.47225206165601025,0.056756293338051135,0.5168170018667547,0.9699189299221062,2.3741984465822665,Xylem,2.2275991914006194e-09
AT3G21270,0.0,0.0,False,0.048666777773846925,0.31308283571378326,2.5874628878399686,True,,,,,,,,,,,,,,,,,
AT3G03200,0.06992076,0.25970542430877686,True,0.013902020189457806,0.1669588504883332,1.88057321295078,True,0.20291188604060126,5.041245255973409,0.36715714964674495,3.7980550410378173,0.10711248328909279,0.007977318949997425,0.10556986182928085,1.6855677404649483e-63,0.0,0.0,0.4197125211976637,0.0298304006916832,0.30938674117727527,1.078454924783959,2.2500820936757084,"Phloem,Xylem",1.8661861731148744e-07
AT4G15990,0.0,0.0,False,0.02222137665702351,0.2540213649022875,2.301747001868197,True,,,,,,,,,,,,,,,,,
AT4G23400,0.041903954,0.7903411686420441,True,0.3932963682366091,0.5139496127652293,1.6650519793611125,True,4.893978499784998,40.10519060416166,1.6117562823168585,9.393384772506113,0.016809600535780192,0.03206093609333038,0.9011988043785095,0.42589678096851696,0.0,0.0,0.47666018093271006,0.08537257565873334,2.00711371261498,0.2541864137156451,0.6675050198759581,,
AT1G29860,0.07589979,0.09399962425231934,True,0.00038152651424292204,0.30290814720654036,2.5382417949448715,True,0.331912553247964,20.351509891148616,0.9804756976547613,0.6881362622683577,0.5150682181119919,0.012571652419865131,0.036611612886190414,0.006857822104581543,0.0,0.0,0.05730352709236737,0.03093780635663372,0.11881500241699919,4.482808999853914,0.16173178532296972,,
AT4G00210,0.02127278,0.5191250741481781,True,0.008458673021128744,0.38982153262586794,2.95869415714808,True,16.608256773293554,494.318116423695,11.137591279638627,1.2928487496803125,0.030643315985798836,0.00985180027782917,0.506361186504364,1.720419755574747e-29,0.0,0.0,0.44068029306667567,0.03148868801111265,1.2977361776705445,0.5039895789841949,0.09902593966872629,,
AT5G52720,0.08568332,0.4369843602180481,True,0.0009782013734004789,0.314748591100034,2.5955211493335555,True,0.13302691191091853,8.977936097153133,0.584109667456048,3.956009441170535,0.1398134791602691,0.0047315992414951324,0.04079868271946907,1.435994144654746e-09,0.0,0.0,0.38729629431383966,0.019362607610396983,0.1802505506684297,2.285608250740255,1.0853358272834328,Putative Quiesce,0.0017699643413875792
AT4G29905,0.0,0.0,False,0.19387672854761062,0.4469309184894088,1.3246477105220469,True,,,,,,,,,,,,,,,,,
AT1G20190,0.023115935,0.6563366055488586,True,0.20963739946996401,0.5036240075800009,1.5236099467947186,True,2.098926928449891,39.921636857181106,0.9588155083680702,13.616635299657611,0.02910240179859102,0.015584173612296581,0.8152902722358704,0.3436761159108431,0.0,0.0,0.46325858906559236,0.04122539822426484,1.6301357054376395,0.33366651056027025,1.1794041143409177,,
AT1G17400,0.2718231,0.8424858301877975,True,0.005410519585777288,0.21236553179782847,2.1002326626923393,True,0.5609409262918655,3.024269082067816,0.6890821867029727,8.090723908230517,0.1072272377461195,0.04862324893474579,0.2142597883939743,1.705133492390908e-40,0.0,0.0,0.4572209016168407,0.14224047562046338,0.5227837151012802,1.2437040356429347,1.3876724489194294,,
AT4G35970,0.06281854,0.01703280210494995,True,0.0009189731659553823,0.16648430151292223,1.8782775339051414,True,0.3616690602059,18.920965824321232,1.1448728699674642,0.6355984440172169,0.08362974051386118,0.007167839910835028,0.04049760848283768,0.003945681335963534,0.0,0.0,0.2842564217370655,0.023948971278600076,0.10372880419138178,0.482076975752061,0.3098031774295157,,
AT2G22860,0.029664088,0.710649698972702,True,0.47488641373827667,0.6084199714822489,2.1212456866079363,True,4.429518102589924,50.025699977113604,1.4624343022039414,9.030274140775921,0.0123859080998227,0.020655246451497078,0.7879602909088135,0.4278409932151672,0.0,0.0,0.4902748075022707,0.0558840635079777,1.9142000248559334,0.2674801631295435,0.7262589313727059,,
AT1G72310,0.0,0.0,False,0.04377696338446224,0.28744550813670994,2.463439702132133,True,,,,,,,,,,,,,,,,,
AT4G35190,0.14251362,0.3693113923072815,True,0.0025096610758258966,0.20643597745561376,2.071547839083546,True,0.30143825607697367,8.487631840037828,0.8758511622578666,1.7829600787915751,0.14289585252602893,0.01262966450303793,0.07365308701992035,1.2524727907285227e-23,0.0,0.0,0.3568966970815689,0.046521399464750236,0.2227873245639534,2.2743344953193185,0.687088368889729,Pericycle,0.004499192298293507
AT5G64530,0.062018197,0.5019394159317017,True,0.013092830241146628,0.29850695221069073,2.5169505654801125,True,0.8387373914019817,18.693727345471657,0.9970567865418547,4.79884091602197,0.07372973766177893,0.013665479607880116,0.24975314736366272,1.7153607865967152e-72,0.0,0.0,0.41043482154810873,0.04143875303236259,0.6280290430235066,0.9006793772640599,0.9311097666209739,,
AT5G17160,0.063884884,0.512923926115036,True,0.01535100953079679,0.293869560856078,2.4945167120512015,True,0.5667074545916423,11.310561836739792,0.6454465345629571,3.637463124438392,0.08508406480774283,0.012374050915241241,0.22142210602760315,1.811392322351945e-49,0.0,0.0,0.44523892865693754,0.04230677511344058,0.621342750137736,0.8772154655640968,1.5067305503074364,Lateral Root Cap,1.0244740406526118e-10
AT1G06137,0.0,0.0,False,0.00044245762692273605,0.33581396565267496,2.6974270462057266,True,,,,,,,,,,,,,,,,,
AT4G12510,0.0,0.0,False,0.6448377402589258,0.7315012509184943,1.9847691498843467,True,,,,,,,,,,,,,,,,,
AT2G37590,0.0016601225,0.10488295555114746,False,0.017235007177338224,0.37079079224553535,2.866631010501769,True,,,,,,,,,,,,,,,,,
AT2G46990,0.119072646,0.527494877576828,True,0.011033717735652005,0.17927390197729817,1.9401485299656205,True,0.3828625824685154,4.846671572561435,0.48831022076338293,3.7757331717271825,0.12209643738551271,0.013838140293955803,0.14118950068950653,2.0088729509442067e-40,0.0,0.0,0.46861140368854565,0.056882206769148146,0.4675891772876012,1.3210539735052664,1.9353710955468533,Columella,1.505245695756944e-13
AT1G69930,0.022386776,0.4753415584564209,True,0.20936767570668524,0.41562077112026985,1.2147659411826415,True,1.718236587896186,44.59115722989958,0.9528736847165568,14.499147295004859,0.030998472156934444,0.010666525922715664,0.5238898992538452,0.25336768870885135,0.0,0.0,0.47820926112885603,0.029234004929672788,1.3524040889862026,0.6122015740180052,0.9441075688892068,,
AT3G49330,0.0,0.0,False,0.0191000890211981,0.35310938847003426,2.781095417237156,True,,,,,,,,,,,,,,,,,
AT1G67195,0.0,0.0,False,0.004586171304483686,0.2584171839767465,2.3230122247651894,True,,,,,,,,,,,,,,,,,
AT1G11185,0.0,0.0,False,0.2819238667485832,0.545694235879343,1.7735140133855394,True,,,,,,,,,,,,,,,,,
AT2G23630,0.32507464,0.9420884847640991,True,0.13253390207259,0.3637079070403357,1.414049952640763,True,1.6302429750360983,3.4822573326623556,0.9336385900135393,5.380061911227075,0.13610524244606495,0.14279398322105408,0.4957204759120941,0.3996702792228015,0.0,0.0,0.46989103603332777,0.31052010601313157,1.1063408516909412,0.18829845904952258,0.9494602748853844,Lateral Root Cap,3.92487990028654e-07
AT3G16150,0.004553216,0.029222309589385986,False,0.08717030290579984,0.3178803129032284,1.4763789157992329,True,,,,,,,,,,,,,,,,,
AT2G36780,0.0,0.0,False,0.09334799667920003,0.4218498704989224,1.864986776431486,True,,,,,,,,,,,,,,,,,
AT1G10370,0.0148394015,0.4243593215942383,True,0.25248191940719455,0.48978710311046436,1.4750498577166449,True,1.2020004109538653,34.13151888957687,0.5344075482528373,10.037840521882497,0.023392105645034453,0.01005370169878006,0.6994838118553162,0.2826018992301774,0.0,0.0,0.47851589901671865,0.028542274959197374,1.5537136634892046,0.4447508549204769,1.7472267722856571,"Atrichoblast,Xyl",0.0033961615678930425
AT2G21100,0.29234153,0.927721843123436,True,0.020534047996490574,0.2912421160148658,2.4818061797814432,True,1.2547739372445839,3.91568102310301,0.9794600440636683,5.972285476604583,0.11834385618567467,0.09504061937332153,0.3794594407081604,0.05863723795191252,0.0,0.0,0.46755101593911114,0.2275027718278693,1.0893219802930052,0.7863981711523211,0.9710900202543464,,
AT3G53040,0.03956127,0.42279869318008423,True,0.007317329323913287,0.3227296724829298,2.634130444141077,True,1.3286473341528,35.0572192944694,1.3471331787284122,1.1754888696479837,0.05172124430537224,0.008545924909412861,0.22306111454963684,2.4021361127873418e-30,0.0,0.0,0.43948664559737977,0.02735220133462343,0.5724042148875266,1.0000524243129958,0.7073118659713554,,
AT4G18170,0.006611282,0.1875799298286438,False,0.04374447525545073,0.3996468425487022,3.006225095524295,True,,,,,,,,,,,,,,,,,
AT4G25433,0.0,0.0,False,0.024535358700688677,0.30096568569017557,2.5288449393385224,True,,,,,,,,,,,,,,,,,
AT4G15290,0.052245494,0.777985006570816,True,0.07543916940181433,0.43893948396578897,1.9288627636143556,True,2.8833862667948655,29.953709493859606,1.5346273022847154,10.745109467348954,0.021784195601940157,0.02659790776669979,0.6196436285972595,0.30407289699522716,0.0,0.0,0.4609861370093476,0.07236918786842753,1.4835924189136331,0.869770752333297,0.7407209125581016,,
AT5G03510,0.0,0.0,False,0.10999392189656047,0.20995418580984412,1.0729825531910526,True,,,,,,,,,,,,,,,,,
AT5G20150,0.0059781848,0.05301868915557861,False,0.1374821011821491,0.2877001347898536,1.12967596432861,True,,,,,,,,,,,,,,,,,
AT1G52342,0.0,0.0,False,0.08064705389471502,0.3932973978006728,1.7582659671136713,True,,,,,,,,,,,,,,,,,
AT3G43190,1.2654572,0.9590326845645905,True,0.013791901839070655,-0.026042388436495957,0.9469100444689688,True,1.1035988625809687,1.1922216306257625,1.324643409886286,4.34488941158257,0.5540454599261284,0.2771351933479309,0.23634591698646545,0.11002738654813145,0.0,0.0,0.45233667274856676,0.808582431688867,0.617584214802703,0.18105410744729672,0.6812556487214938,,
AT4G37290,0.0,0.0,False,0.0030611730393658647,0.2190023636735136,2.1323390134715003,True,,,,,,,,,,,,,,,,,
AT3G51720,0.009530196,0.06799453496932983,False,0.02109333073167822,0.25394509022282463,2.3013780153306027,True,,,,,,,,,,,,,,,,,
AT4G33660,0.570397,0.8920087516307831,True,0.05732069385628361,-0.017208707139090514,0.9896438782797787,True,1.1978323263153234,3.4158218258998336,1.7054671726695312,9.807943488263646,0.22152963325381278,0.06338834017515182,0.13520082831382751,0.12287555055047275,0.0,0.0,0.4848841229268261,0.2984368676251377,0.5820583134472113,2.7997563030777726,0.5946829348430328,Phloem,2.1099806650199412e-212
AT1G19968,0.0,0.0,False,0.05584356556172525,0.35287407804682314,2.7799570790765515,True,,,,,,,,,,,,,,,,,
AT4G33666,0.0,0.0,False,0.17474402710009806,0.3766496255039909,1.4624698442670345,True,,,,,,,,,,,,,,,,,
AT5G05220,0.0,0.0,False,0.15205607736429302,0.3821457149026214,1.4830328053449893,True,,,,,,,,,,,,,,,,,
AT5G36907,0.3052135,0.5010021924972534,True,0.004313585769112483,0.00655921407185012,1.1046236201179955,True,0.09839683476808103,1.6229782662756713,0.3637047321504698,4.139047758477287,0.37139680720865725,0.014503507874906063,0.04943236708641052,1.0081443428919681e-74,0.0,0.0,0.26329040706759665,0.047821767752831076,0.1493709716175137,0.9604289076071986,1.9000278379910105,Cortex,5.39376499777837e-06
